0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6	9	9	15	0.0	
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	6	9	9	14	0.5041106166094081	
1	0	0	0	0	10	0	0	0	-10	3	-3	0	0	0	13	3	9	9	14	1.2261096238019331	
0	0	1	0	0	-8	0	8	0	0	0	0	0	0	0	13	3	8	9	14	1.9710159434661487	
0	0	0	1	0	-8	0	0	8	0	2	-2	0	0	0	15	1	8	8	14	2.4693542833312927	
0	1	0	0	0	-6	0	0	6	0	0	0	0	0	0	15	0	8	8	14	2.2664867101377526	
0	0	0	8	0	-8	0	8	0	0	8	0	-8	0	0	23	0	0	0	14	34.16014046150697	
0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	132.96582131695095	
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.9032961217966	
