0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	46	46	40	51	47	52	49	57	64	57	45	49	44	49	52	65	51	45	42	0.0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	46	46	40	51	47	52	49	57	64	57	45	49	44	49	52	64	51	45	42	0.020193380278501566	
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-39	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	-39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	85	46	1	51	47	52	49	57	63	57	45	49	44	49	52	64	51	45	42	-0.26399608841001454	
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-37	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	49	48	46	0	51	47	52	49	56	63	57	45	49	44	49	52	102	51	45	42	0.36151601133730615	
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	-49	0	0	0	0	0	0	0	0	0	0	-49	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	48	46	0	51	47	52	49	56	112	56	45	49	44	49	52	102	51	45	42	-0.3501247163164284	
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	-45	0	0	0	0	0	-24	0	0	0	24	0	0	0	0	-45	0	0	0	0	45	0	0	0	0	48	22	0	51	47	75	49	56	112	56	0	49	44	49	52	147	51	45	42	-0.9334750817497355	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	56	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	-44	0	-56	56	0	0	0	0	0	0	0	0	0	0	0	48	22	0	95	47	31	49	0	168	56	0	49	44	49	51	147	51	45	42	-0.23383446363987226	
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-49	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	-49	0	0	0	0	0	0	0	0	48	22	0	94	47	31	49	0	217	56	0	0	44	49	51	147	51	45	42	-0.6533032951499944	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	94	0	0	0	0	-94	0	0	0	0	0	0	0	0	0	0	29	-29	0	0	31	0	-31	0	0	0	0	0	0	0	0	0	0	0	0	0	29	19	22	0	125	47	0	49	0	217	56	0	0	44	49	51	147	50	45	42	-1.4628921631585254	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	11	-13	0	0	0	0	0	0	0	0	0	0	0	0	0	-49	2	49	0	0	39	6	22	0	125	47	0	49	0	217	56	0	0	44	49	2	149	99	45	42	-0.49189806475890707	
